step,x,y,type,pole,arc_deg
156,-19.949,118.6582,wrap,1,0
157,-17.6356,119.6429,wrap,1,0
158,-15.2738,120.5051,wrap,1,0
159,-12.8701,121.2424,wrap,1,0
160,-10.4311,121.8529,wrap,1,0
161,-7.9635,122.3348,wrap,1,0
162,-5.474,122.6869,wrap,1,0
163,-2.9695,122.9081,wrap,1,0
164,-0.4568,122.9978,wrap,1,0
165,2.0571,122.9559,wrap,1,0
166,4.5654,122.7824,wrap,1,0
167,7.0611,122.4778,wrap,1,0
168,9.5374,122.0429,wrap,1,0
169,11.9876,121.479,wrap,1,0
170,14.4049,120.7875,wrap,1,0
171,16.7827,119.9704,wrap,1,0
172,19.1145,119.03,wrap,1,0
173,21.3937,117.9687,wrap,1,0
174,23.6143,116.7895,wrap,1,0
175,25.7701,115.4957,wrap,1,0
176,27.8552,114.0907,wrap,1,0
177,29.8639,112.5786,wrap,1,0
178,31.7906,110.9633,wrap,1,0
179,33.6301,109.2493,wrap,1,0
180,35.3774,107.4414,wrap,1,0
181,37.0275,105.5444,wrap,1,0
182,38.5761,103.5637,wrap,1,0
183,40.0189,101.5045,wrap,1,0
184,41.3518,99.3727,wrap,1,0
185,42.5713,97.174,wrap,1,0
186,43.674,94.9144,wrap,1,0
187,44.6568,92.6002,wrap,1,0
188,45.5171,90.2378,wrap,1,0
189,46.2526,87.8335,wrap,1,0
190,46.8611,85.394,wrap,1,0
191,47.3411,82.926,wrap,1,0
192,47.6912,80.4362,wrap,1,0
193,47.9104,77.9315,wrap,1,0
194,47.9982,75.4188,wrap,1,0
195,47.9543,72.9049,wrap,1,0
196,47.7788,70.3968,wrap,1,0
197,47.4722,67.9013,wrap,1,0
198,47.0354,65.4253,wrap,1,0
199,46.4695,62.9756,wrap,1,0
200,45.7761,60.5588,wrap,1,0
201,44.9571,58.1817,wrap,1,0
202,44.0148,55.8507,wrap,1,0
203,42.9517,53.5722,wrap,1,0
204,41.7708,51.3526,wrap,1,0
205,40.4753,49.1978,wrap,1,0
206,39.0687,47.1138,wrap,1,0
207,37.5549,45.1064,wrap,1,0
208,35.9381,43.1809,wrap,1,0
209,34.2226,41.3428,wrap,1,0
210,32.4133,39.5969,wrap,1,0
211,30.5151,37.9483,wrap,1,0
212,28.5331,36.4013,wrap,1,0
213,26.4728,34.9602,wrap,1,0
214,24.3399,33.6289,wrap,1,0
215,22.1403,32.4112,wrap,1,0
216,19.8798,31.3103,wrap,1,0
217,17.5649,30.3293,wrap,1,0
218,15.2017,29.4708,wrap,1,0
219,12.7968,28.7373,wrap,1,0
220,10.3569,28.1307,wrap,1,0
221,7.8885,27.6526,wrap,1,0
222,5.3984,27.3045,wrap,1,0
223,2.8936,27.0873,wrap,1,0
224,0.3808,27.0015,wrap,1,0
225,-2.133,27.0474,wrap,1,0
226,-4.641,27.2249,wrap,1,0
227,-7.1363,27.5334,wrap,1,0
228,-9.6119,27.9722,wrap,1,0
229,-12.0612,28.5401,wrap,1,0
230,-14.4774,29.2353,wrap,1,0
231,-16.8539,30.0562,wrap,1,0
232,-136.8539,75.0562,move,3,0
233,-139.183,75.9999,wrap,3,540.0
234,-141.4595,77.0641,wrap,3,0
235,-143.6772,78.2461,wrap,3,0
236,-145.83,79.5425,wrap,3,0
237,-147.912,80.9497,wrap,3,0
238,-149.9174,82.4641,wrap,3,0
239,-151.8409,84.0813,wrap,3,0
240,-153.6771,85.7969,wrap,3,0
241,-155.421,87.6063,wrap,3,0
242,-157.0678,89.5045,wrap,3,0
243,-158.613,91.4863,wrap,3,0
244,-160.0524,93.5462,wrap,3,0
245,-161.382,95.6786,wrap,3,0
246,-162.5982,97.8777,wrap,3,0
247,-163.6976,100.1375,wrap,3,0
248,-164.6772,102.4516,wrap,3,0
249,-165.5344,104.8139,wrap,3,0
250,-166.2668,107.2178,wrap,3,0
251,-166.8723,109.6567,wrap,3,0
252,-167.3494,112.124,wrap,3,0
253,-167.6967,114.6129,wrap,3,0
254,-167.9133,117.1165,wrap,3,0
255,-167.9986,119.6281,wrap,3,0
256,-167.9522,122.1406,wrap,3,0
257,-167.7745,124.6473,wrap,3,0
258,-167.4658,127.1413,wrap,3,0
259,-167.027,129.6157,wrap,3,0
260,-166.4593,132.0637,wrap,3,0
261,-165.7643,134.4787,wrap,3,0
262,-164.9438,136.8539,wrap,3,0
263,-164.0001,139.183,wrap,3,0
264,-162.9359,141.4595,wrap,3,0
265,-161.7539,143.6772,wrap,3,0
266,-160.4575,145.83,wrap,3,0
267,-159.0503,147.912,wrap,3,0
268,-157.5359,149.9174,wrap,3,0
269,-155.9187,151.8409,wrap,3,0
270,-154.2031,153.6771,wrap,3,0
271,-152.3937,155.421,wrap,3,0
272,-150.4955,157.0678,wrap,3,0
273,-148.5137,158.613,wrap,3,0
274,-146.4538,160.0524,wrap,3,0
275,-144.3214,161.382,wrap,3,0
276,-142.1223,162.5982,wrap,3,0
277,-139.8625,163.6976,wrap,3,0
278,-137.5484,164.6772,wrap,3,0
279,-135.1861,165.5344,wrap,3,0
280,-132.7822,166.2668,wrap,3,0
281,-130.3433,166.8723,wrap,3,0
282,-127.876,167.3494,wrap,3,0
283,-125.3871,167.6967,wrap,3,0
284,-122.8835,167.9133,wrap,3,0
285,-120.3719,167.9986,wrap,3,0
286,-117.8594,167.9522,wrap,3,0
287,-115.3527,167.7745,wrap,3,0
288,-112.8587,167.4658,wrap,3,0
289,-110.3843,167.027,wrap,3,0
290,-107.9363,166.4593,wrap,3,0
291,-105.5213,165.7643,wrap,3,0
292,-103.1461,164.9438,wrap,3,0
293,-100.817,164.0001,wrap,3,0
294,-98.5405,162.9359,wrap,3,0
295,-96.3228,161.7539,wrap,3,0
296,-94.17,160.4575,wrap,3,0
297,-92.088,159.0503,wrap,3,0
298,-90.0826,157.5359,wrap,3,0
299,-88.1591,155.9187,wrap,3,0
300,-86.3229,154.2031,wrap,3,0
301,-84.579,152.3937,wrap,3,0
302,-82.9322,150.4955,wrap,3,0
303,-81.387,148.5137,wrap,3,0
304,-79.9476,146.4538,wrap,3,0
305,-78.618,144.3214,wrap,3,0
306,-77.4018,142.1223,wrap,3,0
307,-76.3024,139.8625,wrap,3,0
308,-75.3228,137.5484,wrap,3,0
309,-74.4656,135.1861,wrap,3,0
310,-73.7332,132.7822,wrap,3,0
311,-73.1277,130.3433,wrap,3,0
312,-72.6506,127.876,wrap,3,0
313,-72.3033,125.3871,wrap,3,0
314,-72.0867,122.8835,wrap,3,0
315,-72.0014,120.3719,wrap,3,0
316,-72.0478,117.8594,wrap,3,0
317,-72.2255,115.3527,wrap,3,0
318,-72.5342,112.8587,wrap,3,0
319,-72.973,110.3843,wrap,3,0
320,-73.5407,107.9363,wrap,3,0
321,-74.2357,105.5213,wrap,3,0
322,-75.0562,103.1461,wrap,3,0
323,-75.9999,100.817,wrap,3,0
324,-77.0641,98.5405,wrap,3,0
325,-78.2461,96.3228,wrap,3,0
326,-79.5425,94.17,wrap,3,0
327,-80.9497,92.088,wrap,3,0
328,-82.4641,90.0826,wrap,3,0
329,-84.0813,88.1591,wrap,3,0
330,-85.7969,86.3229,wrap,3,0
331,-87.6063,84.579,wrap,3,0
332,-89.5045,82.9322,wrap,3,0
333,-91.4863,81.387,wrap,3,0
334,-93.5462,79.9476,wrap,3,0
335,-95.6786,78.618,wrap,3,0
336,-97.8777,77.4018,wrap,3,0
337,-100.1375,76.3024,wrap,3,0
338,-102.4516,75.3228,wrap,3,0
339,-104.8139,74.4656,wrap,3,0
340,-107.2178,73.7332,wrap,3,0
341,-109.6567,73.1277,wrap,3,0
342,-112.124,72.6506,wrap,3,0
343,-114.6129,72.3033,wrap,3,0
344,-117.1165,72.0867,wrap,3,0
345,-119.6281,72.0014,wrap,3,0
346,-122.1406,72.0478,wrap,3,0
347,-124.6473,72.2255,wrap,3,0
348,-127.1413,72.5342,wrap,3,0
349,-129.6157,72.973,wrap,3,0
350,-132.0637,73.5407,wrap,3,0
351,-134.4787,74.2357,wrap,3,0
352,-136.8539,75.0562,wrap,3,0
353,-139.183,75.9999,wrap,3,0
354,-141.4595,77.0641,wrap,3,0
355,-143.6772,78.2461,wrap,3,0
356,-145.83,79.5425,wrap,3,0
357,-147.912,80.9497,wrap,3,0
358,-149.9174,82.4641,wrap,3,0
359,-151.8409,84.0813,wrap,3,0
360,-153.6771,85.7969,wrap,3,0
361,-155.421,87.6063,wrap,3,0
362,-157.0678,89.5045,wrap,3,0
363,-158.613,91.4863,wrap,3,0
364,-160.0524,93.5462,wrap,3,0
365,-161.382,95.6786,wrap,3,0
366,-162.5982,97.8777,wrap,3,0
367,-163.6976,100.1375,wrap,3,0
368,-164.6772,102.4516,wrap,3,0
369,-165.5344,104.8139,wrap,3,0
370,-166.2668,107.2178,wrap,3,0
371,-166.8723,109.6567,wrap,3,0
372,-167.3494,112.124,wrap,3,0
373,-167.6967,114.6129,wrap,3,0
374,-167.9133,117.1165,wrap,3,0
375,-167.9986,119.6281,wrap,3,0
376,-167.9522,122.1406,wrap,3,0
377,-167.7745,124.6473,wrap,3,0
378,-167.4658,127.1413,wrap,3,0
379,-167.027,129.6157,wrap,3,0
380,-166.4593,132.0637,wrap,3,0
381,-165.7643,134.4787,wrap,3,0
382,-164.9438,136.8539,wrap,3,0
383,-164.0001,139.183,wrap,3,0
384,-162.9359,141.4595,wrap,3,0
385,-161.7539,143.6772,wrap,3,0
386,-160.4575,145.83,wrap,3,0
387,-159.0503,147.912,wrap,3,0
388,-157.5359,149.9174,wrap,3,0
389,-155.9187,151.8409,wrap,3,0
390,-154.2031,153.6771,wrap,3,0
391,-152.3937,155.421,wrap,3,0
392,-150.4955,157.0678,wrap,3,0
393,-148.5137,158.613,wrap,3,0
394,-146.4538,160.0524,wrap,3,0
395,-144.3214,161.382,wrap,3,0
396,-142.1223,162.5982,wrap,3,0
397,-139.8625,163.6976,wrap,3,0
398,-137.5484,164.6772,wrap,3,0
399,-135.1861,165.5344,wrap,3,0
400,-132.7822,166.2668,wrap,3,0
401,-130.3433,166.8723,wrap,3,0
402,-127.876,167.3494,wrap,3,0
403,-125.3871,167.6967,wrap,3,0
404,-122.8835,167.9133,wrap,3,0
405,-120.3719,167.9986,wrap,3,0
406,-117.8594,167.9522,wrap,3,0
407,-115.3527,167.7745,wrap,3,0
408,-112.8587,167.4658,wrap,3,0
409,-110.3843,167.027,wrap,3,0
410,-107.9363,166.4593,wrap,3,0
411,-105.5213,165.7643,wrap,3,0
412,-103.1461,164.9438,wrap,3,0
413,16.8539,119.9438,move,1,0
414,19.183,119.0001,wrap,1,540.0
415,21.4595,117.9359,wrap,1,0
416,23.6772,116.7539,wrap,1,0
417,25.83,115.4575,wrap,1,0
418,27.912,114.0503,wrap,1,0
419,29.9174,112.5359,wrap,1,0
420,31.8409,110.9187,wrap,1,0
421,33.6771,109.2031,wrap,1,0
422,35.421,107.3937,wrap,1,0
423,37.0678,105.4955,wrap,1,0
424,38.613,103.5137,wrap,1,0
425,40.0524,101.4538,wrap,1,0
426,41.382,99.3214,wrap,1,0
427,42.5982,97.1223,wrap,1,0
428,43.6976,94.8625,wrap,1,0
429,44.6772,92.5484,wrap,1,0
430,45.5344,90.1861,wrap,1,0
431,46.2668,87.7822,wrap,1,0
432,46.8723,85.3433,wrap,1,0
433,47.3494,82.876,wrap,1,0
434,47.6967,80.3871,wrap,1,0
435,47.9133,77.8835,wrap,1,0
436,47.9986,75.3719,wrap,1,0
437,47.9522,72.8594,wrap,1,0
438,47.7745,70.3527,wrap,1,0
439,47.4658,67.8587,wrap,1,0
440,47.027,65.3843,wrap,1,0
441,46.4593,62.9363,wrap,1,0
442,45.7643,60.5213,wrap,1,0
443,44.9438,58.1461,wrap,1,0
444,44.0001,55.817,wrap,1,0
445,42.9359,53.5405,wrap,1,0
446,41.7539,51.3228,wrap,1,0
447,40.4575,49.17,wrap,1,0
448,39.0503,47.088,wrap,1,0
449,37.5359,45.0826,wrap,1,0
450,35.9187,43.1591,wrap,1,0
451,34.2031,41.3229,wrap,1,0
452,32.3937,39.579,wrap,1,0
453,30.4955,37.9322,wrap,1,0
454,28.5137,36.387,wrap,1,0
455,26.4538,34.9476,wrap,1,0
456,24.3214,33.618,wrap,1,0
457,22.1223,32.4018,wrap,1,0
458,19.8625,31.3024,wrap,1,0
459,17.5484,30.3228,wrap,1,0
460,15.1861,29.4656,wrap,1,0
461,12.7822,28.7332,wrap,1,0
462,10.3433,28.1277,wrap,1,0
463,7.876,27.6506,wrap,1,0
464,5.3871,27.3033,wrap,1,0
465,2.8835,27.0867,wrap,1,0
466,0.3719,27.0014,wrap,1,0
467,-2.1406,27.0478,wrap,1,0
468,-4.6473,27.2255,wrap,1,0
469,-7.1413,27.5342,wrap,1,0
470,-9.6157,27.973,wrap,1,0
471,-12.0637,28.5407,wrap,1,0
472,-14.4787,29.2357,wrap,1,0
473,-16.8539,30.0562,wrap,1,0
474,-19.183,30.9999,wrap,1,0
475,-21.4595,32.0641,wrap,1,0
476,-23.6772,33.2461,wrap,1,0
477,-25.83,34.5425,wrap,1,0
478,-27.912,35.9497,wrap,1,0
479,-29.9174,37.4641,wrap,1,0
480,-31.8409,39.0813,wrap,1,0
481,-33.6771,40.7969,wrap,1,0
482,-35.421,42.6063,wrap,1,0
483,-37.0678,44.5045,wrap,1,0
484,-38.613,46.4863,wrap,1,0
485,-40.0524,48.5462,wrap,1,0
486,-41.382,50.6786,wrap,1,0
487,-42.5982,52.8777,wrap,1,0
488,-43.6976,55.1375,wrap,1,0
489,-44.6772,57.4516,wrap,1,0
490,-45.5344,59.8139,wrap,1,0
491,-46.2668,62.2178,wrap,1,0
492,-46.8723,64.6567,wrap,1,0
493,-47.3494,67.124,wrap,1,0
494,-47.6967,69.6129,wrap,1,0
495,-47.9133,72.1165,wrap,1,0
496,-47.9986,74.6281,wrap,1,0
497,-47.9522,77.1406,wrap,1,0
498,-47.7745,79.6473,wrap,1,0
499,-47.4658,82.1413,wrap,1,0
500,-47.027,84.6157,wrap,1,0
501,-46.4593,87.0637,wrap,1,0
502,-45.7643,89.4787,wrap,1,0
503,-44.9438,91.8539,wrap,1,0
504,-44.0001,94.183,wrap,1,0
505,-42.9359,96.4595,wrap,1,0
506,-41.7539,98.6772,wrap,1,0
507,-40.4575,100.83,wrap,1,0
508,-39.0503,102.912,wrap,1,0
509,-37.5359,104.9174,wrap,1,0
510,-35.9187,106.8409,wrap,1,0
511,-34.2031,108.6771,wrap,1,0
512,-32.3937,110.421,wrap,1,0
513,-30.4955,112.0678,wrap,1,0
514,-28.5137,113.613,wrap,1,0
515,-26.4538,115.0524,wrap,1,0
516,-24.3214,116.382,wrap,1,0
517,-22.1223,117.5982,wrap,1,0
518,-19.8625,118.6976,wrap,1,0
519,-17.5484,119.6772,wrap,1,0
520,-15.1861,120.5344,wrap,1,0
521,-12.7822,121.2668,wrap,1,0
522,-10.3433,121.8723,wrap,1,0
523,-7.876,122.3494,wrap,1,0
524,-5.3871,122.6967,wrap,1,0
525,-2.8835,122.9133,wrap,1,0
526,-0.3719,122.9986,wrap,1,0
527,2.1406,122.9522,wrap,1,0
528,4.6473,122.7745,wrap,1,0
529,7.1413,122.4658,wrap,1,0
530,9.6157,122.027,wrap,1,0
531,12.0637,121.4593,wrap,1,0
532,14.4787,120.7643,wrap,1,0
533,16.8539,119.9438,wrap,1,0
534,19.183,119.0001,wrap,1,0
535,21.4595,117.9359,wrap,1,0
536,23.6772,116.7539,wrap,1,0
537,25.83,115.4575,wrap,1,0
538,27.912,114.0503,wrap,1,0
539,29.9174,112.5359,wrap,1,0
540,31.8409,110.9187,wrap,1,0
541,33.6771,109.2031,wrap,1,0
542,35.421,107.3937,wrap,1,0
543,37.0678,105.4955,wrap,1,0
544,38.613,103.5137,wrap,1,0
545,40.0524,101.4538,wrap,1,0
546,41.382,99.3214,wrap,1,0
547,42.5982,97.1223,wrap,1,0
548,43.6976,94.8625,wrap,1,0
549,44.6772,92.5484,wrap,1,0
550,45.5344,90.1861,wrap,1,0
551,46.2668,87.7822,wrap,1,0
552,46.8723,85.3433,wrap,1,0
553,47.3494,82.876,wrap,1,0
554,47.6967,80.3871,wrap,1,0
555,47.9133,77.8835,wrap,1,0
556,47.9986,75.3719,wrap,1,0
557,47.9522,72.8594,wrap,1,0
558,47.7745,70.3527,wrap,1,0
559,47.4658,67.8587,wrap,1,0
560,47.027,65.3843,wrap,1,0
561,46.4593,62.9363,wrap,1,0
562,45.7643,60.5213,wrap,1,0
563,44.9438,58.1461,wrap,1,0
564,44.0001,55.817,wrap,1,0
565,42.9359,53.5405,wrap,1,0
566,41.7539,51.3228,wrap,1,0
567,40.4575,49.17,wrap,1,0
568,39.0503,47.088,wrap,1,0
569,37.5359,45.0826,wrap,1,0
570,35.9187,43.1591,wrap,1,0
571,34.2031,41.3229,wrap,1,0
572,32.3937,39.579,wrap,1,0
573,30.4955,37.9322,wrap,1,0
574,28.5137,36.387,wrap,1,0
575,26.4538,34.9476,wrap,1,0
576,24.3214,33.618,wrap,1,0
577,22.1223,32.4018,wrap,1,0
578,19.8625,31.3024,wrap,1,0
579,17.5484,30.3228,wrap,1,0
580,15.1861,29.4656,wrap,1,0
581,12.7822,28.7332,wrap,1,0
582,10.3433,28.1277,wrap,1,0
583,7.876,27.6506,wrap,1,0
584,5.3871,27.3033,wrap,1,0
585,2.8835,27.0867,wrap,1,0
586,0.3719,27.0014,wrap,1,0
587,-2.1406,27.0478,wrap,1,0
588,-4.6473,27.2255,wrap,1,0
589,-7.1413,27.5342,wrap,1,0
590,-9.6157,27.973,wrap,1,0
591,-12.0637,28.5407,wrap,1,0
592,-14.4787,29.2357,wrap,1,0
593,-16.8539,30.0562,wrap,1,0
594,-136.8539,75.0562,move,3,0
595,-139.183,75.9999,wrap,3,540.0
596,-141.4595,77.0641,wrap,3,0
597,-143.6772,78.2461,wrap,3,0
598,-145.83,79.5425,wrap,3,0
599,-147.912,80.9497,wrap,3,0
600,-149.9174,82.4641,wrap,3,0
601,-151.8409,84.0813,wrap,3,0
602,-153.6771,85.7969,wrap,3,0
603,-155.421,87.6063,wrap,3,0
